"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2020","MONTANA STATE UNIVERSITY BILLINGS","0","0","1","0","61","1642","MT","BILLINGS","59101"
"2020","UNIVERSITY OF MONTANA","0","0","2","0","61","1713","MT","MISSOULA","59812"
"2020","THE MONTANA UNIVERSITY SYSTEM","2","0","0","0","61","0045","MT","BOZEMAN","59717"
"2020","TIGER ROCK INC","1","0","0","0","45","3979","CA","CHINO","91710"
"2020","BOISE STATE UNIVERSITY","2","0","1","0","61","0701","ID","BOISE","83725"
"2020","ANALYTICAL LABORATORIES INC","0","1","0","0","54","9318","ID","BOISE","83703"
"2020","MELALEUCA INC","0","0","2","0","32","9405","ID","IDAHO FALLS","83402"
"2020","THE INTERNET TRUCKSTOP LLC","0","0","4","0","54","4075","ID","NEW PLYMOUTH","83655"
"2020","MICRON SEMICONDUCTOR PRODUCTS INC","1","0","0","0","33","3274","ID","BOISE","83716"
"2020","MICRON SEMICONDUCTOR PRODUCTS INC","0","0","2","0","42","3274","ID","BOISE","83716"
"2020","PERRIGO RSCH AND DVLP COMPANY","0","0","1","0","32","1583","MI","ALLEGAN","49010"
"2020","AMAZON COM SVCS INC F/K/A AMAZON F","0","0","1","0","99","1687","WA","SEATTLE","98121"
"2020","TD AMERITRADE HOLDING CORPORATION","0","0","2","0","52","3156","NE","OMAHA","68154"
"2020","AMAZON COM SERVICES INC","1","0","0","0","99","4387","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","1","0","0","0","99","4686","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","0","0","1","0","42","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","1","0","0","0","44","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","331","55","1,245","37","45","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","1","0","0","0","48","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","0","0","1","0","51","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","0","0","1","0","53","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","4","0","4","0","54","4687","WA","SEATTLE","98121"
"2020","AMAZON COM SERVICES INC","0","0","1","0","56","4687","WA","SEATTLE","98121"
"2020","DATAVISION INC","1","0","0","0","54","7218","NJ","FRENCHTOWN","08825"
"2020","VERTMARKETS INC DBA ISREPORTS DBA","0","0","2","0","51","8255","PA","HORSHAM","19044"
"2020","NAVAL POSTGRADUATE SCHOOL","1","0","0","0","61","0907","CA","MONTEREY","93943"
"2020","SCIFORMA CORP","1","0","0","0","54","1145","CA","SAN JOSE","95129"
"2020","SABERLOGIC INC","0","0","0","1","54","0354","OH","AKRON","44311"
"2020","ASPIRE SYSTEMS INC","0","0","1","0","54","0746","NJ","OLD BRIDGE","08857"
"2020","ATELIER TEN USA LLC","0","0","2","0","54","4649","NY","NEW YORK","10003"
"2020","HOST COLLECTIVE INC DBA DISCOUNTAS","1","0","0","0","51","6506","CA","MONROVIA","91016"
"2020","CORPORATE BIZ SOLUTIONS INC","0","0","1","0","54","4388","NJ","NORTH BRUNSWICK","08902"
"2020","ADVANTAGE PLATFORM SERVICES INC","1","0","0","0","52","1478","NY","NEW YORK","10010"
"2020","AACE PHARMACEUTICALS INC","0","0","1","0","32","6016","NJ","FAIRFIELD","07004"
"2020","SYTRONS INC","0","1","0","0","33","0636","CA","SANTA CLARA","95054"
"2020","TECHNOSQUARE INC","5","3","0","0","54","2482","GA","ROSWELL","30076"
"2020","SHOP BY ONNA MACK LLC","1","0","0","0","45","3307","SC","CHARLESTON","29401"
"2020","CORTEX MANAGEMENT LLC","1","0","1","0","55","6420","TX","IRVING","75063"
"2020","VOYAGE AUTO INC","1","0","4","0","54","0351","CA","PALO ALTO","94303"
"2020","VOYAGE AUTO INC","0","0","1","0","54","0351","CA","PALO ALTO","94304"
"2020","ALBERT EINSTEIN COLLEGE OF MEDICIN","0","0","1","0","61","1846","NY","BRONX","10461"
"2020","GROUNDSPEED ANALYTICS INC","3","2","0","0","52","7272","MI","ANN ARBOR","48103"
"2020","AQUABYTE INC","0","0","1","0","54","4737","CA","SAN FRANCISCO","94107"
"2020","CONCURRENT REAL-TIME INC","0","0","3","0","54","8869","FL","POMPANO BEACH","33069"
"2020","RETOOL INC","0","0","1","0","33","6362","CA","SAN FRANCISCO","94102"
"2020","LINKWELL SOLUTIONS LLC","2","0","0","1","54","6960","AR","LITTLE ROCK","72211"
"2020","HAASEN TARA FEED INC","0","1","0","0","31","4797","UT","SALT LAKE CITY","84104"
"2020","MEIJU GROUP LLC","1","0","0","0","99","2483","CA","SAN GABRIEL","91776"
"2020","CURE STAT RX HOME INFUSION & SPECI","1","0","0","0","44","3121","CA","SAN DIEGO","92121"
"2020","GEMINICE INC","0","1","0","0","54","4436","CA","SAN DIEGO","92101"
"2020","PERITUS AI INC","0","0","1","0","54","7651","CA","PALO ALTO","94301"
"2020","SITELOGIQ INC","1","0","0","0","23","4007","CA","LOS ANGELES","90049"
"2020","K2 CYBER SECURITY INC","2","0","0","0","54","4010","CA","SAN JOSE","95131"
"2020","ELXR TECHNOLOGIES LLC","1","1","0","0","54","1655","TX","FRISCO","75034"
"2020","EDU INFOTECH INTL RESOURCES INC","0","10","0","0","61","2016","GA","ATLANTA","30354"
"2020","ISQUAREINFO LLC","1","0","0","0","54","2135","NJ","SADDLE BROOK","07663"
"2020","PERPETUAL INTL CORP","1","0","0","0","61","2650","GA","LILBURN","30047"
"2020","WASHINGTON TECHNOLOGY UNIVERSITY","1","0","0","0","61","4889","WA","BELLEVUE","98004"
"2020","MOLINA TECHNOLOGIES LLC","1","0","1","0","54","7281","VA","SPRINGFIELD","22151"
"2020","TECHWITHU LLC","1","0","0","0","54","8907","NY","NEW YORK","10038"
"2020","UTIS","0","0","3","0","54","0204","NJ","PISCATAWAY","08854"
"2020","CERAMEM LLC","1","0","0","0","33","0847","MA","WALTHAM","02453"
"2020","DATASEERS INC","2","0","0","0","54","3359","GA","ALPHARETTA","30005"
"2020","AIMIA US INC","0","0","1","0","54","4765","MN","MINNEAPOLIS","55403"
"2020","KARROS TECHNOLOGIES LLC","0","0","1","0","51","5028","MT","MISSOULA","59808"
"2020","FORCYTE BIOTECHNOLOGIES INC","1","0","0","0","99","8044","CA","LOS ANGELES","90024"
"2020","IDEOLOGY INST OF TECHNOLOGY INC","1","0","0","0","54","5996","PA","NORRISTOWN","19401"
"2020","GIGAJOT TECHNOLOGY INC","1","0","1","0","54","9482","CA","PASADENA","91107"
"2020","GI GROUP LLC","1","0","0","0","55","2811","WA","OLYMPIA","98513"
"2020","VIPSHOP NORTH AMERICA LLC","1","0","0","0","52","2931","NY","NEW YORK","10016"
"2020","SECURITY IRIS INC","0","2","0","0","54","3172","FL","TAMPA","33647"
"2020","ICUEMOTION LLC","1","0","0","0","54","5971","CA","SAN FRANCISCO","94103"
"2020","OMNIBOOM LLC","1","0","0","0","54","3550","OH","LEBANON","45036"
"2020","OMNIBOOM LLC","0","1","0","0","54","3550","OH","NORWOOD","45212"
"2020","ELEVATED COMMERCIAL CONSTRUCTION I","1","0","0","0","99","3903","IL","ARLINGTON HEIGHTS","60005"
"2020","IVY AI INC","1","0","0","0","54","1513","NC","DURHAM","27703"
"2020","METAWAVE CORP","1","0","0","0","33","5559","CA","CARLSBAD","92008"
"2020","MANSAI INC","0","0","1","0","54","2570","TX","HOUSTON","77099"
"2020","THE BORING COMPANY","2","0","0","0","54","9443","CA","HAWTHORNE","90250"
"2020","AMBYS MEDICINES INC","0","0","1","0","99","3001","CA","SOUTH SAN FRANCISCO","94080"
"2020","QUANTUM ANALYTICS INC","0","0","1","0","54","6111","NJ","ISELIN","08830"
"2020","QUANTUM ANALYTICS INC","1","0","2","0","54","6111","NJ","WOODBRIDGE","07095"
"2020","GATIK AI INC","1","0","0","0","54","4832","CA","PALO ALTO","94303"
"2020","ASR MICROELECTRONICS INTL INC","0","0","1","0","33","8551","CA","PALO ALTO","94306"
"2020","SOONER INC","0","1","0","0","61","0760","NY","NEW YORK","10001"
"2020","KNOWHERE INC","1","0","0","0","54","3847","CA","SAN FRANCISCO","94108"
"2020","GLOBAL APPS INC","4","0","0","0","54","2226","CA","SANTA CLARA","95051"
"2020","MAMBU AMERICAS INC","0","0","0","1","51","7193","FL","MIAMI","33131"
"2020","NEWFRONT INSURANCE INC","0","1","0","0","52","0091","CA","SAN FRANCISCO","94105"
"2020","TECHTOP SOLUTIONS INC","1","0","1","0","54","8369","CA","NEWARK","94560"
"2020","QUAL IT RESOURCES LLC","0","1","0","0","54","9389","OH","CINCINNATI","45243"
"2020","CYLERA INC","1","0","0","0","54","3678","NY","NEW YORK","10010"
"2020","NEXGEN IOT SOLUTIONS","0","1","0","0","54","4679","TX","PLANO","75074"
"2020","OFF MARKET DATA INC DBA URBINT","2","0","0","0","51","2487","NY","NEW YORK","10012"
"2020","HARSHIDA J CHAUDHARI MD PA","0","1","0","0","62","2731","TX","SUGAR LAND","77478"
"2020","TIGHT LINE COMPOSITES LLC","1","0","0","0","32","6040","MO","HAZELWOOD","63042"
"2020","COGNIX AUTOMATION INC","1","0","0","0","54","6150","CA","PLEASANTON","94588"
"2020","HALO COMMUNICATIONS INC","0","0","1","0","54","4005","OH","CINCINNATI","45202"
"2020","GLOBALSYNC LLC","2","1","0","0","54","0562","CA","MILPITAS","95035"
"2020","EDUMONT AT JIMMY CARTER LLC D/B/A","1","0","0","0","62","8068","GA","NORCROSS","30093"
"2020","BLUE STONE IMPORT USA INC","1","0","0","1","42","2732","NY","MANHASSET","11030"
"2020","ALTMAN & AN LLP","0","1","0","0","54","7633","NY","NEW YORK","10004"
"2020","FRESH INTL SCHAUMBURG CORP DBA FRE","0","1","0","0","44","4748","IL","SCHAUMBURG","60173"
"2020","SUNRAISE TECHNOLOGIES INC","5","5","2","1","54","6416","VA","FAIRFAX","22031"
"2020","KBF CPAS LLP","2","0","2","0","54","0164","OR","PORTLAND","97204"
"2020","VIRAT SOLUTIONS INC","0","1","0","0","54","2384","TX","FRISCO","75034"
"2020","BLOCK.ONE LLC","0","0","1","0","54","5685","VA","BLACKSBURG","24060"
"2020","VIZPLUM CORPORATION","4","0","0","0","54","8373","NJ","PISCATAWAY","08854"
"2020","CLOBOTICS CORPORATION","0","1","0","0","54","8717","WA","BELLEVUE","98004"
"2020","HUMU INC","0","0","1","0","54","8887","CA","MOUNTAIN VIEW","94041"
"2020","RICH DESIGN INC","0","0","1","0","32","9800","CA","VERNON","90058"
"2020","BRAND PLUS INC","0","1","0","0","42","2032","NJ","PALISADES PARK","07650"
"2020","EVANGELISTA DENTAL PARTNERS SUNNYV","0","0","1","0","62","7215","CA","SAN RAMON","94583"
"2020","BURGESS TECHNOLOGIES INC","0","1","0","0","54","7051","OH","DELAWARE","43015"
"2020","MEASURED INC","0","0","0","1","54","3939","CA","SANTA MONICA","90405"
"2020","DDP SPECIALTY ELECTRONIC MATERIALS","0","0","1","0","32","5022","PA","COLLEGEVILLE","19426"
"2020","KUNDURU DENTAL PLLC","0","0","1","0","62","8995","TX","TYLER","75701"
"2020","WORLD WIDE PROFESSIONAL SOLUTIONS","0","0","0","1","56","0302","NY","QUEENSBURY","12804"
"2020","FAMILIA DENTAL INDIANAPOLIS LAFAYE","1","0","0","0","62","2931","IN","INDIANAPOLIS","46254"
"2020","IGEN SYSTEMS LLC","0","0","1","0","54","7471","NJ","WEST WINDSOR","08550"
"2020","AMAZEE GLOBAL VENTURES INC","2","0","0","0","54","2552","NY","FAR ROCKAWAY","11693"
"2020","GETECH LAW LLC","1","1","0","0","54","3778","IL","CHICAGO","60601"
"2020","CAFARI INC","1","0","0","0","54","2933","CA","FREMONT","94539"
"2020","SYNAMACK LAND DEVELOPMENT CO LLC","0","1","0","0","99","0003","KS","TOPEKA","66617"
"2020","COGNIER INC","5","9","4","0","54","4008","GA","BUFORD","30518"
"2020","COGNIER INC","0","1","0","0","54","4008","IL","SCHAUMBURG","60173"
"2020","ANAND KUMAR LLC","1","0","0","0","72","4678","TX","COLLEYVILLE","76034"
"2020","MAXWELL BATISTE CONSTRUCTION INC","0","0","1","0","99","7711","IL","CHICAGO","60616"
"2020","KALACHAKRA INC","2","0","0","0","53","2557","MA","ABINGTON","02351"
"2020","EIGHTH MAINLAND TREND TRADING LLC","1","0","0","0","99","2260","TX","HOUSTON","77036"
"2020","FAMILIA DENTAL INDIANAPOLIS AVONDA","0","0","1","0","62","7210","IN","INDIANAPOLIS","46205"
"2020","CELSIUS THERAPEUTICS INC","1","0","0","0","54","1573","MA","CAMBRIDGE","02139"
"2020","STEERING HOUSE CONSTRUCTION LLC","0","0","1","0","23","6544","NY","BROOKLYN","11201"
"2020","SYNTIANT CORP","0","0","1","0","33","6867","CA","IRVINE","92618"
"2020","KITCHEN UNITED INC","0","0","0","1","53","1614","CA","PASADENA","91105"
"2020","IFLEX INC","0","0","1","0","54","5555","OH","AKRON","44333"
"2020","LETS MOVE THERAPY LLC","1","1","1","0","62","0261","MI","STERLING HEIGHTS","48310"
"2020","AWESUNG INC","0","0","1","0","49","4240","NJ","CRANBURY","08512"
"2020","CAC AUTO GROUP LLC","0","0","1","0","44","4547","IN","LAFAYETTE","47905"
"2020","TRACKONOMY SYSTEMS INC","0","0","1","0","33","0107","CA","SANTA CLARA","95054"
"2020","NORTHEAST CORE INVEST LLC","0","0","1","1","45","1590","TX","HOUSTON","77074"
"2020","LAWFULLY INC","1","0","0","0","54","9003","NJ","ENGLEWOOD CLIFFS","07632"
"2020","BURKE STRUCTURAL ENGINEERS PC","0","0","1","0","54","0683","CA","COSTA MESA","92626"
"2020","ROMAN HEALTH VENTURES INC","0","0","0","1","44","5516","NY","NEW YORK","10011"
"2020","ONPOINT SURGICAL INC","0","0","1","0","54","9142","MA","BEDFORD","01730"
"2020","IND CONNECTIONA AND SOLUTIONS LLC","0","0","0","1","33","1168","NC","CARY","27511"
"2020","FIREFLY SYSTEMS INC","0","0","1","0","54","5012","CA","SAN FRANCISCO","94103"
"2020","ACCELERIZE 360 INC","0","0","1","0","54","3122","TX","DALLAS","75201"
"2020","ACCRETE LLC","0","0","1","0","54","8999","NY","NEW YORK","10004"
"2020","WISE GEN INC","0","0","2","0","54","5107","MI","FARMINGTON HILLS","48334"
"2020","FBA INTERNATIONAL USA INC","0","1","0","0","32","3011","CA","INGLEWOOD","90301"
"2020","I2 ENABLED INC","0","1","0","0","54","0844","TX","HOUSTON","77098"
"2020","BITS AND BINARIES INC","0","4","0","0","54","0788","TX","IRVING","75062"
"2020","GLOBAL SMILES DENTAL 4 LLC","1","0","0","0","62","2829","IN","INDIANAPOLIS","46227"
"2020","AVILA TRADING INC DBA AVILA IT SER","3","0","0","0","54","6336","CA","UNION CITY","94587"
"2020","CURIEAI","0","0","1","0","54","6072","CA","SANTA CLARA","95054"
"2020","BIOXCEL THERAPEUTICS INC","0","0","1","0","99","6754","CT","NEW HAVEN","06511"
"2020","ORANGEIT CORP COM","0","1","0","0","54","7962","CA","MILPITAS","95035"
"2020","BRAVADO NETWORK INC","0","1","0","0","81","0424","CA","SAN FRANCISCO","94105"
"2020","BIRD RIDES INC","0","0","3","0","48","9939","CA","SANTA MONICA","90404"
"2020","EXOS SECURITIES LLC","0","0","1","0","52","5762","NY","NEW YORK","10017"
"2020","STAT CARDIOLOGIST INC","0","0","1","0","62","8342","IL","SCHAUMBURG","60173"
"2020","REBSHARE LLC DBA BUCKLE","0","0","1","0","52","8991","GA","ATLANTA","30318"
"2020","EBES LLC","1","0","0","0","54","9954","CA","FREMONT","94555"
"2020","HEALABLE INC","1","0","0","0","54","9126","MD","ROCKVILLE","20850"
"2020","LIG ADVISORY SERVICES INC","1","0","0","0","99","0883","NY","FLUSHING","11354"
"2020","INTELYCORE LLC","0","1","0","0","54","2044","NJ","EDISON","08817"
"2020","OPTUM VENTURE MANAGEMENT LLC","0","0","1","0","52","6334","MA","BOSTON","02109"
"2020","TEKXEL LLC","1","0","0","0","54","3272","CO","STEAMBOAT SPRINGS","80487"
"2020","PAX LABS INC","0","0","1","0","33","9401","CA","SAN FRANCISCO","94110"
"2020","NANOPEC INC","1","0","0","0","54","8636","AZ","TUCSON","85747"
"2020","INTELATIV LLC","0","0","1","0","33","0655","IL","ELK GROVE VILLAGE","60007"
"2020","INFOLYTE IT TECHNOLOGIES LLC","5","0","0","0","54","8162","TX","ARLINGTON","76011"
"2020","MICROVERSE ENTERPRISES INC","1","0","0","0","61","0308","CA","SAN FRANCISCO","94115"
"2020","GENERAL CHENNAULT FLYING TIGER ACA","1","0","0","0","61","2775","TX","CONROE","77303"
"2020","TIANYU LOGISTICS INC","0","1","0","0","44","6967","CA","HACIENDA HEIGHTS","91745"
"2020","CIBER GLOBAL LLC","3","1","3","0","54","8220","CO","ENGLEWOOD","80111"
"2020","CIBER GLOBAL LLC","3","6","3","2","54","8220","CO","GREENWOOD VILLAGE","80111"
"2020","CIBER GLOBAL LLC","14","1","29","1","54","8220","MI","TROY","48084"
"2020","CIBER GLOBAL LLC","1","0","0","0","54","8820","CO","ENGLEWOOD","80111"
"2020","BC PARTNERS ADVISORS LP","0","0","1","0","52","3134","NY","NEW YORK","10022"
"2020","NEX TEAM INC","1","0","0","0","51","4521","CA","SAN JOSE","95113"
"2020","ANANTAK ROBOTICS INC","1","0","0","0","54","4742","TX","COPPELL","75019"
"2020","PATHTRONIC INC","1","0","0","0","54","9334","CA","SAN FRANCISCO","94105"
"2020","REACT VRX LLC","0","0","0","1","54","7971","UT","WEST JORDAN","84088"
"2020","WINKLER COUNTY HOSPITAL DISTRICT /","0","0","1","0","62","0918","TX","KERMIT","79745"
"2020","ESHOCAN LLC","0","0","1","0","54","3837","MI","SHELBY TOWNSHIP","48315"
"2020","BURTON ENERGY GROUP LLC","1","0","0","0","92","5587","GA","ALPHARETTA","30022"
"2020","RUDRAM INFOTECH INC","1","0","0","0","54","7375","FL","ROCKLEDGE","32955"
"2020","TCRCURE BIOPHARMA CORP","1","0","0","0","54","2492","CA","ROWLAND HEIGHTS","91748"
"2020","GHOST LOCOMOTION INC","0","0","1","0","54","0519","CA","MOUNTAIN VIEW","94041"
"2020","EXCO US CALIFORNIA LLC","1","0","0","0","54","6085","CA","LOS ANGELES","90036"
"2020","JAI CHAMUNDA STURGIS INC DBA MEDIC","0","0","1","0","44","7269","MI","STURGIS","49091"
"2020","USONIAN INVESTMENTS LLC","0","0","1","0","52","0330","IL","CHICAGO","60654"
"2020","TRINITIII LLC","1","2","2","0","54","7994","IL","BLOOMINGTON","61701"
"2020","ALPHA SQUARE GROUP S LLC","1","0","0","0","55","2031","NY","NEW YORK","10118"
"2020","GMPE CORPORATION","1","0","0","0","33","0568","TX","HOUSTON","77056"
"2020","IMR SOFT LLC","0","0","6","0","54","4854","NJ","PRINCETON","08540"
"2020","GATHI ANALYTICS LLC","0","0","0","1","54","7978","OH","DUBLIN","43017"
"2020","SPEEDER SOLUTIONS LLC","1","0","0","0","54","8869","DE","NEW CASTLE","19720"
"2020","AC WELLNESS NETWORK LLC","0","0","1","0","33","2410","CA","CUPERTINO","95014"
"2020","IMPIRA INC","0","0","1","0","54","3053","CA","SAN FRANCISCO","94107"
"2020","TOTAL SOFTWARE DEVELOPMENT GRP LLC","0","1","0","0","54","4378","GA","GAINESVILLE","30506"
"2020","KAZUHM INC","1","0","0","0","54","4991","CA","SAN DIEGO","92121"
"2020","VDRIVE IT SOLUTIONS INC","2","0","1","1","54","9043","TX","RICHARDSON","75081"
"2020","AGOVX LLC","0","0","1","0","56","4334","MD","GERMANTOWN","20874"
"2020","EI CORP","0","1","0","0","54","4751","NV","LAS VEGAS","89117"
"2020","YOUR VANITY REALTY LLC","0","1","0","0","99","5856","NY","NEW YORK","10001"
"2020","VEKTEK CORPORATION","0","1","0","0","33","8388","KS","EMPORIA","66801"
"2020","BOND INTELLIGENCE INC","0","0","1","0","99","9271","WA","SEATTLE","98195"
"2020","LIIEREN TECHNOLOGIES LLC","0","0","0","1","54","0748","NJ","BRIDGEWATER","08807"
"2020","ZENDAR INC","2","0","0","0","54","4867","CA","BERKELEY","94710"
"2020","GRIFFON AVIATION SERVICES LLC","0","0","1","0","53","5866","OH","HILLIARD","43026"
"2020","COGNITIVE ARTIFICIAL INTELLIGENCE","0","0","4","0","54","2893","NJ","SOUTH PLAINFIELD","07080"
"2020","ZAP ENERGY INCORPORATED","1","0","0","0","54","6466","WA","SEATTLE","98104"
"2020","DEMIDCHIK LAW FIRM PC","0","1","3","0","54","7165","CA","SAN GABRIEL","91776"
"2020","STEADY PLATFORM LLC","1","0","0","0","56","3748","GA","ATLANTA","30303"
"2020","EDP WISCONSIN PC DBA ELITE DENTAL","0","0","1","0","62","4429","IL","CHICAGO","60604"
"2020","CAMERA IQ INC","0","0","1","0","51","4459","CA","SANTA MONICA","90404"
"2020","TOSHIBA MEMORY AMERICA INC","0","0","4","0","33","0579","CA","SAN JOSE","95134"
"2020","LAMBDA INC D/B/A LAMBDA SCHOOL","0","0","1","0","61","7820","CA","SAN FRANCISCO","94104"
"2020","SUPPLYSHIFT INC","1","0","0","0","54","9611","CA","SANTA CRUZ","95060"
"2020","RAVACONS LLC","1","1","0","0","54","1199","CA","GOLD RIVER","95670"
"2020","SPHAERIC.AI LLC","0","1","0","0","54","2378","OH","CINCINNATI","45212"
"2020","SLINGSHOT ASSEMBLY LLC DBA BEI","0","0","1","0","33","7591","WI","FRANKSVILLE","53126"
"2020","ARDORITSOLUTIONS INC","2","1","0","0","54","2951","NC","CHARLOTTE","28262"
"2020","ACCELERED LLC","0","0","2","0","54","5282","MD","BETHESDA","20814"
"2020","SIMPLR SOLUTIONS INC","1","0","0","0","52","0403","CA","SAN FRANCISCO","94107"
"2020","JEFFREY L TAYLOR DDS & ASSOCS PC","0","0","1","0","62","0928","MD","SILVER SPRING","20910"
"2020","CLOUD DATA SYSTEMS INC","2","0","1","0","54","1660","CT","VERNON ROCKVILLE","06066"
"2020","DAS 42 LLC","1","0","0","0","54","2415","NY","NEW YORK","10022"
"2020","BLADE GLOBAL CORPORATION","0","0","1","0","51","3719","CA","MOUNTAIN VIEW","94041"
"2020","CIBERSPRING INTERNATIONAL LLC","0","0","2","0","54","2501","NJ","SOMERVILLE","08876"
"2020","SCRIBE OPCO INC DBA BIC GRAPHIC","0","0","1","0","32","5538","FL","CLEARWATER","33760"
"2020","AV LAB INC","1","0","0","0","54","4683","CA","SAN DIEGO","92121"
"2020","IPRIME ACADEMY LLC","0","0","1","0","61","7007","NJ","PALISADES PARK","07650"
"2020","MEMPHIS 901 FC LLC","0","0","1","0","71","8160","TN","MEMPHIS","38103"
"2020","AWAYCO INC","0","1","0","0","99","9449","CA","SAN FRANCISCO","94116"
"2020","GROUP RMC MANAGEMENT INC","0","0","1","0","53","1010","NY","NEW YORK","10007"
"2020","LIVING SECURITY INC","1","0","0","0","56","3399","TX","SPICEWOOD","78669"
"2020","CA ONE TECH CLOUD INC","0","1","0","0","54","3780","CA","FREMONT","94538"
"2020","SHREE RUSHIN RX INC DBA CONGRESS","0","0","1","0","44","3062","NY","BRONX","10455"
"2020","P2E LLC","0","1","0","0","54","0714","GA","ATLANTA","30339"
"2020","ILINESOFT LLC","0","2","0","0","54","2919","TX","SUGAR LAND","77478"
